Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),RRT*,35,299,36,361,30,1.0,5.52,4.7,0.148867,0.33347,0.3807,0,0.71417,2,5.877,0.899
Env. (realmap_a),RRT*,36,279,20,212,39,1.0,6.411,4.75,0.270497,0.12394,0.36441,0,0.48835,3,6.655,0.25
Env. (realmap_a),RRT*,37,57,38,136,17,1.0,7.6491,5.45,0.321448,0.18595,0.44252,0,0.62847,3,7.963,0.611
Env. (realmap_a),RRT*,38,284,40,382,86,1.0,11.3864,7.25,0.188945,0.14963,0.56761,0,0.71725,4,11.745,0.556
Env. (realmap_a),RRT*,39,30,20,143,14,1.0,10.3642,6.7,0.091383,0.04624,0.52943,0,0.57567,2,10.652,0.889
Env. (realmap_a),RRT*,40,364,93,355,23,1.0,6.3149,4.7,0.169352,0.41942,0.36729,0,0.78671,2,6.708,0.909
Env. (realmap_a),RRT*,41,79,21,185,22,1.0,9.6199,6.4,0.048521,0.17272,0.56721,0,0.73992,1,9.99,0.556
Env. (realmap_a),RRT*,42,382,82,306,38,1.0,9.5601,6.25,0.286166,2.11145,0.50969,0,2.62114,4,10.871,0.947
Env. (realmap_a),RRT*,43,316,39,223,42,1.0,8.6761,5.95,0.251412,4.22116,0.47529,0,4.69645,5,11.024,0.95
Env. (realmap_a),RRT*,44,249,35,364,64,0.0,0.0,0.0,0.0,5.21157,0.0,0,5.21157,0,inf,inf
Env. (realmap_a),RRT*,45,382,35,286,33,1.0,8.7471,5.9,0.089936,0.87624,0.46692,0,1.34317,1,9.419,0.596
Env. (realmap_a),RRT*,46,381,66,302,22,0.0,0.0,0.0,0.0,9.82682,0.0,0,9.82682,0,inf,inf
Env. (realmap_a),RRT*,47,389,90,367,36,1.0,4.9635,3.95,0.260197,0.03587,0.31568,0,0.35155,2,5.139,0.889
Env. (realmap_a),RRT*,48,236,21,142,31,1.0,8.691,5.95,0.128837,1.40071,0.48669,0,1.8874,2,9.635,0.666
Env. (realmap_a),RRT*,49,189,31,133,34,1.0,5.0139,4.15,0.385216,0.08123,0.33148,0,0.41271,3,5.22,0.547
Env. (realmap_a),LO-HA*,0,195,31,69,12,1.0,12.0538,7.15,0.134813,6.68429,0.55819,0,7.24247,1,15.675,0.387
Env. (realmap_a),LO-HA*,1,375,108,303,17,0.0,0.0,0.0,0.0,10.01599,0.0,0,10.01599,0,inf,inf
Env. (realmap_a),LO-HA*,2,211,21,328,35,1.0,11.1548,6.9,0.14918,0.4743,0.54424,0,1.01854,2,11.664,0.864
Env. (realmap_a),LO-HA*,3,362,42,271,15,1.0,9.1585,5.7,0.123203,5.5557,0.45875,0,6.01444,2,12.166,0.424
Env. (realmap_a),LO-HA*,4,207,36,333,21,1.0,12.1857,7.4,0.158733,1.02611,0.5935,0,1.6196,2,12.995,0.39
Env. (realmap_a),LO-HA*,5,276,25,198,33,1.0,7.1025,4.6,0.187251,0.25485,0.36335,0,0.6182,2,7.412,0.21
Env. (realmap_a),LO-HA*,6,58,15,180,24,1.0,11.3303,6.75,0.061779,0.45786,0.5317,0,0.98956,1,11.825,0.408
Env. (realmap_a),LO-HA*,7,389,121,376,53,1.0,5.9587,4.35,0.072735,0.09726,0.33267,0,0.42992,1,6.174,0.605
Env. (realmap_a),LO-HA*,8,380,91,283,31,0.0,0.0,0.0,0.0,10.01035,0.0,0,10.01035,0,inf,inf
Env. (realmap_a),LO-HA*,9,246,38,151,20,1.0,8.8593,5.6,0.155246,3.67342,0.43218,0,4.1056,2,10.912,0.389
Env. (realmap_a),LO-HA*,10,369,55,390,122,1.0,6.3218,4.75,0.205057,0.56903,0.38065,0,0.94968,3,6.797,0.955
Env. (realmap_a),LO-HA*,11,234,40,103,45,1.0,12.485,7.3,0.161531,3.44558,0.57482,0,4.0204,2,14.495,0.644
Env. (realmap_a),LO-HA*,12,65,43,152,40,1.0,7.8416,5.05,0.086865,0.45551,0.38682,0,0.84233,1,8.263,0.38
Env. (realmap_a),LO-HA*,13,274,22,366,22,1.0,8.2492,5.35,0.068642,0.16778,0.4106,0,0.57838,1,8.538,0.0
Env. (realmap_a),LO-HA*,14,133,36,212,28,1.0,7.1096,4.95,0.141271,0.3211,0.38386,0,0.70496,1,7.462,0.513
Env. (realmap_a),LO-HA*,15,95,19,26,23,1.0,5.9406,4.0,0.029928,0.09423,0.30028,0,0.39451,1,6.138,0.372
Env. (realmap_a),LO-HA*,16,278,23,184,38,1.0,8.7659,5.5,0.137476,0.83004,0.42153,0,1.25157,2,9.392,0.374
Env. (realmap_a),LO-HA*,17,304,43,386,22,1.0,7.9673,5.05,0.205751,5.821,0.3889,0,6.2099,3,11.072,0.409
Env. (realmap_a),LO-HA*,18,77,15,153,41,1.0,7.285,5.1,0.139111,0.24051,0.42332,0,0.66383,2,7.617,0.478
Env. (realmap_a),LO-HA*,19,83,19,177,26,1.0,8.6407,5.55,0.038429,9.87097,0.42393,0,10.2949,0,13.788,0.464
Env. (realmap_a),LO-HA*,20,191,37,58,39,1.0,12.4276,7.65,0.125387,0.25793,0.6087,0,0.86663,2,12.861,0.567
Env. (realmap_a),LO-HA*,21,273,24,182,16,1.0,8.3149,5.45,0.147268,0.50175,0.42625,0,0.928,2,8.779,0.62
Env. (realmap_a),LO-HA*,22,357,116,401,38,1.0,8.3706,5.6,0.138213,0.30949,0.4377,0,0.74718,2,8.744,0.502
Env. (realmap_a),LO-HA*,23,242,37,321,20,1.0,7.2844,4.9,0.194344,0.11683,0.38203,0,0.49886,3,7.534,0.603
Env. (realmap_a),LO-HA*,24,371,112,348,22,1.0,8.9643,6.05,0.124999,8.52757,0.48909,0,9.01665,1,13.473,0.577
Env. (realmap_a),LO-HA*,25,129,40,31,52,1.0,9.4247,6.2,0.147891,3.26619,0.51133,0,3.77752,4,11.313,0.289
Env. (realmap_a),LO-HA*,26,29,48,86,45,1.0,7.5079,5.75,0.47696,0.23512,0.46651,0,0.70164,4,7.859,0.362
Env. (realmap_a),LO-HA*,27,84,38,17,35,1.0,5.806,4.0,0.208451,0.11301,0.30751,0,0.42052,2,6.016,0.635
Env. (realmap_a),LO-HA*,28,140,33,30,55,1.0,10.9476,7.0,0.159922,5.76612,0.58084,0,6.34696,4,14.121,0.954
Env. (realmap_a),LO-HA*,29,105,19,191,9,1.0,7.8091,4.95,0.094007,0.87766,0.39005,0,1.26771,1,8.443,0.161
Env. (realmap_a),LO-HA*,30,256,21,360,60,0.0,0.0,0.0,0.0,10.01443,0.0,0,10.01443,0,inf,inf
Env. (realmap_a),LO-HA*,31,145,38,74,11,1.0,6.8344,4.7,0.208551,4.79312,0.36389,0,5.15701,2,9.413,0.429
Env. (realmap_a),LO-HA*,32,109,43,33,56,0.0,23.4938,30.0,0.364867,2.62729,2.41597,15,5.04326,180,inf,inf
Env. (realmap_a),LO-HA*,33,229,15,357,41,1.0,12.3364,7.55,0.102492,0.11943,0.57508,0,0.69451,2,12.684,0.432
